id_municipio,id_uf,meta_alvo,taxa_base,media_portugues_base,gap_base_meta,uf,regiao,prob_risco_abaixo_meta_2025,pred_risco_abaixo_meta_2025,faixa_risco
3516507,35,80.0,85.45,784.2,5.450000000000003,SP,Sudeste,0.6161407439191035,1,Alto
3539103,35,55.2,40.79,727.91,-14.410000000000004,SP,Sudeste,0.6160261607225094,1,Alto
3550605,35,61.36,51.51,742.19,-9.850000000000001,SP,Sudeste,0.6158960680925272,1,Alto
3507803,35,62.27,54.27,743.45,-8.0,SP,Sudeste,0.6156277721655878,1,Alto
4316436,43,54.75,69.6,753.89,14.849999999999994,RS,Sul,0.6150267417294204,1,Alto
3520905,35,63.68,54.96,748.13,-8.719999999999999,SP,Sudeste,0.6148414870727262,1,Alto
2516706,25,75.05,81.85,777.58,6.799999999999997,PB,Nordeste,0.6147978082063384,1,Alto
5000856,50,80.0,86.52,774.76,6.519999999999996,MS,Centro-Oeste,0.6147751857325159,1,Alto
4101200,41,70.68,63.75,749.49,-6.930000000000007,PR,Sul,0.6146371664927398,1,Alto
5106802,51,76.91,74.29,769.99,-2.6199999999999903,MT,Centro-Oeste,0.6145829097288895,1,Alto
3163003,31,74.82,52.73,748.36,-22.089999999999996,MG,Sudeste,0.6143107531987733,1,Alto
1504950,15,49.35,50.02,731.75,0.6700000000000017,PA,Norte,0.6141506617529725,1,Alto
4113601,41,67.74,54.92,745.52,-12.819999999999993,PR,Sul,0.6141424762668195,1,Alto
3551504,35,56.96,43.97,732.13,-12.990000000000002,SP,Sudeste,0.6141193113772502,1,Alto
4204103,42,72.82,60.13,756.58,-12.68999999999999,SC,Sul,0.6137942310916995,1,Alto
1101468,11,63.01,57.63,739.47,-5.3799999999999955,RO,Norte,0.6137695996153346,1,Alto
2202406,22,62.28,54.01,746.03,-8.270000000000003,PI,Nordeste,0.6137037656262095,1,Alto
4216008,42,80.0,80.35,767.44,0.3499999999999943,SC,Sul,0.6136956970434739,1,Alto
4105201,41,63.01,49.89,732.24,-13.119999999999997,PR,Sul,0.6135881053784055,1,Alto
1702554,17,59.78,59.95,752.07,0.1700000000000017,TO,Norte,0.613585747149182,1,Alto
2613800,26,58.82,42.6,725.03,-16.22,PE,Nordeste,0.6134386121087746,1,Alto
4218608,42,71.89,63.31,750.89,-8.579999999999998,SC,Sul,0.6133613520090564,1,Alto
3509601,35,59.67,48.77,738.47,-10.899999999999999,SP,Sudeste,0.6130709280085884,1,Alto
3538709,35,62.99,55.08,745.76,-7.910000000000004,SP,Sudeste,0.613068010353468,1,Alto
4103958,41,80.0,84.25,768.09,4.25,PR,Sul,0.6128241444118955,1,Alto
4127106,41,68.62,61.71,743.81,-6.910000000000004,PR,Sul,0.6126159892721758,1,Alto
4101101,41,69.82,64.82,745.87,-5.0,PR,Sul,0.6122415866231172,1,Alto
1720903,17,51.39,42.45,734.98,-8.939999999999998,TO,Norte,0.6121912708300851,1,Alto
4108700,41,69.82,61.6,748.29,-8.219999999999992,PR,Sul,0.6121466662452503,1,Alto
2112274,21,48.68,36.17,713.74,-12.509999999999998,MA,Nordeste,0.6118944253215739,1,Alto
4126009,41,80.0,87.77,765.6,7.769999999999996,PR,Sul,0.6116474428280181,1,Alto
2410207,24,60.37,65.36,758.43,4.990000000000002,RN,Nordeste,0.6114863998389208,1,Alto
2605103,26,80.0,84.57,770.49,4.569999999999993,PE,Nordeste,0.6114744201722355,1,Alto
4108007,41,69.4,63.48,745.45,-5.920000000000009,PR,Sul,0.6114426045606352,1,Alto
2103307,21,57.65,50.85,735.27,-6.799999999999997,MA,Nordeste,0.6113729436255612,1,Alto
3526803,35,67.37,63.65,755.41,-3.720000000000006,SP,Sudeste,0.6112850723932017,1,Alto
4119202,41,75.8,76.88,758.6,1.0799999999999983,PR,Sul,0.6112589866349398,1,Alto
4104907,41,76.0,74.56,761.06,-1.4399999999999977,PR,Sul,0.6112487212287804,1,Alto
4212809,42,67.49,53.84,742.32,-13.649999999999991,SC,Sul,0.6111977097673327,1,Alto
4209508,42,69.33,60.32,744.15,-9.009999999999998,SC,Sul,0.6110239015449078,1,Alto
3300936,33,60.47,59.54,744.35,-0.9299999999999997,RJ,Sudeste,0.6109360734906771,1,Alto
3515608,35,80.0,85.99,784.45,5.989999999999995,SP,Sudeste,0.6107612724210331,1,Alto
4125209,41,80.0,84.59,768.13,4.590000000000003,PR,Sul,0.6103986910680135,1,Alto
4311130,43,44.16,36.4,740.99,-7.759999999999998,RS,Sul,0.6102991396973243,1,Alto
2603454,26,65.61,57.57,738.78,-8.04,PE,Nordeste,0.6102594426665446,1,Alto
4210001,42,80.0,76.19,771.01,-3.8100000000000023,SC,Sul,0.6099184389108645,1,Alto
5101308,51,68.04,58.62,750.22,-9.420000000000009,MT,Centro-Oeste,0.6096860234321742,1,Alto
4110656,41,80.0,85.71,767.39,5.709999999999994,PR,Sul,0.6095920644143942,1,Alto
1100379,11,72.81,79.54,759.08,6.730000000000004,RO,Norte,0.6092465438844538,1,Alto
4306320,43,59.58,80.0,764.32,20.42,RS,Sul,0.6089513294529347,1,Alto
3162302,31,78.68,72.0,748.58,-6.680000000000007,MG,Sudeste,0.6087826119554417,1,Alto
3120839,31,80.0,69.0,755.6,-11.0,MG,Sudeste,0.6087720978026268,1,Alto
3503406,35,74.89,79.38,771.24,4.489999999999995,SP,Sudeste,0.6080346204431809,1,Alto
4110508,41,80.0,82.28,770.16,2.280000000000001,PR,Sul,0.607902691186542,1,Alto
2709152,27,61.47,57.59,748.72,-3.8799999999999955,AL,Nordeste,0.6077668389802945,1,Alto
2408904,24,55.09,50.73,750.74,-4.3600000000000065,RN,Nordeste,0.6076356948907231,1,Alto
4103370,41,76.04,77.7,759.34,1.6599999999999966,PR,Sul,0.607251718325052,1,Alto
1502772,15,60.3,72.88,755.11,12.579999999999998,PA,Norte,0.6071436718088442,1,Alto
4116901,41,75.92,74.65,761.23,-1.269999999999996,PR,Sul,0.6068979131523712,1,Alto
3508108,35,69.16,67.83,759.32,-1.3299999999999983,SP,Sudeste,0.6066454807306044,1,Alto
4204301,42,77.47,75.26,762.95,-2.2099999999999937,SC,Sul,0.6066441096368259,1,Alto
4128104,41,69.24,63.1,745.76,-6.1399999999999935,PR,Sul,0.6064482720887927,1,Alto
5007976,50,79.18,85.45,773.61,6.269999999999996,MS,Centro-Oeste,0.6063957580764539,1,Alto
1500503,15,45.36,38.92,726.57,-6.439999999999998,PA,Norte,0.6063081573101818,1,Alto
2612455,26,72.64,69.1,756.11,-3.5400000000000063,PE,Nordeste,0.6059214385575826,1,Alto
3162609,31,80.0,67.66,756.95,-12.340000000000003,MG,Sudeste,0.6058952405628879,1,Alto
2707701,27,50.31,38.78,722.65,-11.530000000000001,AL,Nordeste,0.6058677748193353,1,Alto
3162807,31,80.0,70.27,755.01,-9.730000000000004,MG,Sudeste,0.6057940704835905,1,Alto
2511103,25,76.93,83.68,784.13,6.75,PB,Nordeste,0.6055696963633733,1,Alto
2516508,25,78.82,90.59,785.81,11.77000000000001,PB,Nordeste,0.6054715340079461,1,Alto
2802502,28,35.57,21.91,705.15,-13.66,SE,Nordeste,0.6054655919334119,1,Alto
3551702,35,62.3,54.16,744.91,-8.14,SP,Sudeste,0.6051566447389296,1,Alto
2509206,25,55.77,40.69,739.8,-15.080000000000005,PB,Nordeste,0.6051039664992396,1,Alto
2409704,24,35.03,21.89,700.18,-13.14,RN,Nordeste,0.6040649176813694,1,Alto
2701001,27,75.55,88.19,777.24,12.64,AL,Nordeste,0.603817089359444,1,Alto
2202604,22,76.57,82.63,777.53,6.060000000000002,PI,Nordeste,0.6036547245246467,1,Alto
4107702,41,69.92,61.86,749.51,-8.060000000000002,PR,Sul,0.6034405242321228,1,Alto
4111803,41,63.25,47.68,736.0,-15.57,PR,Sul,0.6033494460849769,1,Alto
2202851,22,67.26,61.36,759.8,-5.900000000000006,PI,Nordeste,0.6033438481859793,1,Alto
3503307,35,65.24,59.68,751.7,-5.559999999999995,SP,Sudeste,0.6027997813033393,1,Alto
3114006,31,79.32,68.1,754.54,-11.219999999999999,MG,Sudeste,0.6027523553293574,1,Alto
5106752,51,71.81,66.49,758.81,-5.320000000000007,MT,Centro-Oeste,0.6027341295917369,1,Alto
2706703,27,53.29,42.23,731.27,-11.060000000000002,AL,Nordeste,0.6023744747289131,1,Alto
4119103,41,80.0,83.34,770.04,3.3400000000000034,PR,Sul,0.6023248198501675,1,Alto
4105300,41,80.0,84.56,769.16,4.560000000000002,PR,Sul,0.6020544779495104,1,Alto
4207601,42,80.0,84.43,765.85,4.430000000000007,SC,Sul,0.6016060457588547,1,Alto
2601102,26,64.43,52.06,739.7,-12.370000000000005,PE,Nordeste,0.6014195455973506,1,Alto
3546256,35,56.94,42.56,734.65,-14.379999999999995,SP,Sudeste,0.6014026860922319,1,Alto
2101400,21,52.53,39.54,726.42,-12.990000000000002,MA,Nordeste,0.6013462785598452,1,Alto
3303500,33,47.44,33.42,717.94,-14.019999999999996,RJ,Sudeste,0.6011120615992214,1,Alto
3527702,35,62.93,54.95,747.09,-7.979999999999997,SP,Sudeste,0.6010707639016407,1,Alto
3516309,35,60.21,50.49,740.59,-9.719999999999999,SP,Sudeste,0.6010455510755494,1,Alto
4123824,41,79.64,85.71,767.12,6.069999999999993,PR,Sul,0.6010367368134762,1,Alto
2707404,27,44.89,27.47,712.14,-17.42,AL,Nordeste,0.600586238740287,1,Alto
4204707,42,80.0,77.07,771.48,-2.930000000000007,SC,Sul,0.6005669237336315,1,Alto
1720101,17,55.55,52.93,743.64,-2.6199999999999974,TO,Norte,0.6001754727548889,1,Alto
4102604,41,74.86,73.99,758.7,-0.8700000000000045,PR,Sul,0.6001684683808054,1,Alto
4107801,41,78.12,85.2,762.12,7.079999999999998,PR,Sul,0.6000647064134099,1,Alto
3522604,35,66.82,62.18,755.88,-4.6399999999999935,SP,Sudeste,0.6000167696759303,1,Alto
2203453,22,80.0,87.27,786.91,7.269999999999996,PI,Nordeste,0.5999689680928003,1,Alto
3550803,35,69.66,68.66,761.32,-1.0,SP,Sudeste,0.5999018353265484,1,Alto
3520400,35,55.69,43.27,729.81,-12.419999999999995,SP,Sudeste,0.5996327815830553,1,Alto
3545605,35,66.96,64.33,754.83,-2.6299999999999955,SP,Sudeste,0.5995860164410998,1,Alto
2404507,24,50.03,43.15,739.08,-6.880000000000003,RN,Nordeste,0.59955255512782,1,Alto
3546207,35,70.86,73.36,762.2,2.5,SP,Sudeste,0.599445888650722,1,Alto
4104402,41,80.0,85.54,768.75,5.540000000000006,PR,Sul,0.599366541480025,1,Alto
4100806,41,72.72,72.48,752.22,-0.23999999999999488,PR,Sul,0.599072930432125,1,Alto
3511409,35,55.58,39.99,731.97,-15.589999999999996,SP,Sudeste,0.5987617092969172,1,Alto
4124806,41,80.0,87.16,767.63,7.159999999999997,PR,Sul,0.5986022220967926,1,Alto
4112702,41,68.09,60.93,744.18,-7.160000000000004,PR,Sul,0.598498701451242,1,Alto
4109609,41,71.37,66.9,751.58,-4.469999999999999,PR,Sul,0.5984925780729053,1,Alto
3521408,35,66.22,62.26,753.84,-3.960000000000001,SP,Sudeste,0.5984320374985915,1,Alto
2702405,27,45.72,28.13,714.91,-17.59,AL,Nordeste,0.5984094615892367,1,Alto
4200606,42,80.0,79.3,770.08,-0.7000000000000028,SC,Sul,0.5983345906751136,1,Alto
4113734,41,80.0,86.61,768.14,6.609999999999999,PR,Sul,0.5977798943127974,1,Alto
3540309,35,74.09,74.25,773.47,0.1599999999999966,SP,Sudeste,0.5973457677075343,1,Alto
3519600,35,59.58,49.2,739.8,-10.379999999999995,SP,Sudeste,0.5966784575325744,1,Alto
3302908,33,64.77,70.49,753.44,5.719999999999999,RJ,Sudeste,0.5966118107717886,1,Alto
2208908,22,80.0,85.26,788.9,5.260000000000005,PI,Nordeste,0.5959107201205273,1,Alto
3521507,35,72.85,76.62,767.42,3.7700000000000102,SP,Sudeste,0.5956078689372545,1,Alto
1500701,15,42.04,33.83,719.67,-8.21,PA,Norte,0.595474362719241,1,Alto
3500550,35,59.8,48.99,740.9,-10.809999999999995,SP,Sudeste,0.5954495038994321,1,Alto
3533700,35,80.0,90.38,783.04,10.379999999999995,SP,Sudeste,0.5952017942391826,1,Alto
2505204,25,44.16,24.78,710.9,-19.379999999999995,PB,Nordeste,0.595144334607063,1,Alto
2616183,26,80.0,82.94,773.71,2.9399999999999977,PE,Nordeste,0.5948615224993603,1,Alto
3540853,35,80.0,80.0,790.85,0.0,SP,Sudeste,0.5948169647356726,1,Alto
4125803,41,80.0,85.66,769.21,5.659999999999997,PR,Sul,0.5947780877886933,1,Alto
2101202,21,56.75,51.38,733.63,-5.369999999999997,MA,Nordeste,0.5946651522652971,1,Alto
4107108,41,75.14,78.26,757.19,3.1200000000000045,PR,Sul,0.5945693553739134,1,Alto
2407203,24,42.44,32.32,720.34,-10.119999999999997,RN,Nordeste,0.5944227469886907,1,Alto
2601706,26,59.56,43.93,729.02,-15.630000000000003,PE,Nordeste,0.5942870915620859,1,Alto
3522208,35,62.06,54.9,744.83,-7.160000000000004,SP,Sudeste,0.5939821363105225,1,Alto
2707503,27,71.61,83.74,767.5,12.129999999999995,AL,Nordeste,0.5939533553479245,1,Alto
4212007,42,80.0,79.92,770.2,-0.0799999999999983,SC,Sul,0.5934578798445573,1,Alto
3160454,31,78.66,65.69,755.07,-12.969999999999999,MG,Sudeste,0.5934560142305338,1,Alto
4121901,41,80.0,84.51,770.25,4.510000000000005,PR,Sul,0.5932735227077662,1,Alto
4212908,42,78.76,78.35,766.93,-0.4100000000000108,SC,Sul,0.5931137743465075,1,Alto
3547106,35,80.0,81.08,790.25,1.0799999999999983,SP,Sudeste,0.5930781827245929,1,Alto
3515509,35,64.91,61.01,750.69,-3.8999999999999986,SP,Sudeste,0.5929703493298776,1,Alto
4120804,41,70.99,67.24,750.64,-3.75,PR,Sul,0.5927362997316452,1,Alto
4212239,42,80.0,83.86,767.35,3.8599999999999994,SC,Sul,0.5926455643585995,1,Alto
2208304,22,76.95,82.48,780.34,5.530000000000001,PI,Nordeste,0.5926205293766844,1,Alto
3303955,33,60.7,63.28,744.63,2.5799999999999983,RJ,Sudeste,0.5922674106988446,1,Alto
4202131,42,80.0,81.95,768.85,1.9500000000000028,SC,Sul,0.5920476657262619,1,Alto
3108255,31,69.35,49.15,733.98,-20.199999999999996,MG,Sudeste,0.5916521025396233,1,Alto
2916302,29,30.06,23.44,724.8,-6.619999999999997,BA,Nordeste,0.5916311756086132,1,Alto
2100501,21,57.53,51.99,736.36,-5.539999999999999,MA,Nordeste,0.5916110269164119,1,Alto
5007703,50,62.66,53.09,739.84,-9.569999999999993,MS,Centro-Oeste,0.5915385363082364,1,Alto
4218707,42,73.35,68.26,755.1,-5.089999999999989,SC,Sul,0.5915017897372004,1,Alto
3544202,35,80.0,84.72,787.78,4.719999999999999,SP,Sudeste,0.5909613043429549,1,Alto
3541059,35,63.88,56.48,750.6,-7.400000000000006,SP,Sudeste,0.5908964957932309,1,Alto
2602902,26,63.25,50.72,737.78,-12.530000000000001,PE,Nordeste,0.5901735100973795,1,Alto
2708600,27,59.83,57.17,745.23,-2.6599999999999966,AL,Nordeste,0.5900328369232305,1,Alto
4112751,41,80.0,89.98,766.56,9.980000000000004,PR,Sul,0.5899087484558287,1,Alto
2103802,21,52.95,43.95,726.04,-9.0,MA,Nordeste,0.5896530224446809,1,Alto
3548401,35,75.74,77.36,778.05,1.6200000000000045,SP,Sudeste,0.589496984930765,1,Alto
3541000,35,60.28,51.25,741.68,-9.030000000000001,SP,Sudeste,0.5892996016759753,1,Alto
5102850,51,68.55,64.87,749.84,-3.6799999999999926,MT,Centro-Oeste,0.5892808446118771,1,Alto
2512077,25,61.89,57.57,751.21,-4.32,PB,Nordeste,0.5892650051808774,1,Alto
5108808,51,71.81,67.3,759.83,-4.510000000000005,MT,Centro-Oeste,0.5891527657883016,1,Alto
2605400,26,80.0,83.27,774.18,3.269999999999996,PE,Nordeste,0.5888541436517091,1,Alto
2801108,28,56.6,64.29,751.54,7.690000000000005,SE,Nordeste,0.5886258452207522,1,Alto
1720655,17,48.64,37.39,731.65,-11.25,TO,Norte,0.5886178625326757,1,Alto
2602100,26,66.49,60.74,742.21,-5.749999999999993,PE,Nordeste,0.5884545686290251,1,Alto
4200101,42,69.69,59.88,748.57,-9.809999999999995,SC,Sul,0.5877980461619629,1,Alto
4201802,42,73.88,64.79,760.08,-9.08999999999999,SC,Sul,0.587578131350893,1,Alto
2401503,24,63.35,74.35,765.38,10.999999999999993,RN,Nordeste,0.5873774768284955,1,Alto
3515103,35,57.34,45.34,735.72,-12.0,SP,Sudeste,0.5871629163823607,1,Alto
3101508,31,72.42,55.1,741.18,-17.32,MG,Sudeste,0.5870727865669199,1,Alto
3540705,35,59.02,50.08,738.28,-8.940000000000005,SP,Sudeste,0.5869243092744688,1,Alto
1502400,15,41.06,32.97,717.81,-8.090000000000003,PA,Norte,0.5867398239964329,1,Alto
3510609,35,56.43,44.8,732.92,-11.630000000000003,SP,Sudeste,0.5864242074053089,1,Alto
2501104,25,80.0,90.53,792.41,10.530000000000001,PB,Nordeste,0.5863706817552784,1,Alto
4100905,41,74.4,76.71,756.66,2.309999999999988,PR,Sul,0.5862854433366531,1,Alto
2106672,21,80.0,96.86,784.78,16.86,MA,Nordeste,0.5857192196870475,1,Alto
4108205,41,80.0,85.18,770.65,5.180000000000007,PR,Sul,0.5857081732213505,1,Alto
4205159,42,79.25,79.1,769.07,-0.15000000000000568,SC,Sul,0.5853170536995802,1,Alto
2401008,24,50.29,48.86,737.45,-1.4299999999999997,RN,Nordeste,0.5853092588947006,1,Alto
2406700,24,44.05,36.01,724.54,-8.04,RN,Nordeste,0.5848852400333214,1,Alto
3509452,35,56.83,43.46,735.57,-13.369999999999997,SP,Sudeste,0.5847335922061032,1,Alto
4104600,41,75.13,78.04,758.51,2.910000000000011,PR,Sul,0.5845661125462601,1,Alto
3300605,33,65.11,70.64,756.01,5.530000000000001,RJ,Sudeste,0.5844289261217619,1,Alto
3546702,35,66.28,64.05,754.42,-2.230000000000004,SP,Sudeste,0.5841647466720573,1,Alto
2208007,22,61.79,54.93,747.13,-6.859999999999999,PI,Nordeste,0.5840396380085896,1,Alto
1300201,13,62.63,84.07,765.76,21.43999999999999,AM,Norte,0.5839754526788064,1,Alto
3507209,35,62.52,58.33,745.12,-4.190000000000005,SP,Sudeste,0.5839746754416665,1,Alto
5200605,52,80.0,60.2,748.57,-19.799999999999997,GO,Centro-Oeste,0.5839693694885201,1,Alto
3552007,35,56.9,47.27,733.08,-9.629999999999995,SP,Sudeste,0.5838355336340336,1,Alto
2700805,27,63.22,64.57,752.71,1.3499999999999943,AL,Nordeste,0.583703799293843,1,Alto
1100254,11,68.1,71.14,751.39,3.0400000000000063,RO,Norte,0.5836638633193957,1,Alto
1506906,15,61.25,78.25,757.34,17.0,PA,Norte,0.5836623910067278,1,Alto
3542503,35,80.0,84.53,788.87,4.530000000000001,SP,Sudeste,0.5829889575639794,1,Alto
3510302,35,58.06,47.64,737.12,-10.420000000000002,SP,Sudeste,0.5828176659890699,1,Alto
3507605,35,61.15,53.36,744.02,-7.789999999999999,SP,Sudeste,0.5828090305122089,1,Alto
2501500,25,60.49,54.93,748.9,-5.560000000000002,PB,Nordeste,0.58270388954788,1,Alto
3517802,35,62.73,60.72,744.28,-2.009999999999998,SP,Sudeste,0.5823889754730238,1,Alto
1100809,11,59.06,51.63,733.48,-7.43,RO,Norte,0.5820002878885885,1,Alto
4124020,41,75.36,77.75,759.87,2.3900000000000006,PR,Sul,0.5819425432700255,1,Alto
2801702,28,40.17,34.73,715.07,-5.440000000000005,SE,Nordeste,0.5814521129671113,1,Alto
1701002,17,52.61,46.69,739.92,-5.920000000000002,TO,Norte,0.5813275026039779,1,Alto
2105401,21,62.06,60.47,747.64,-1.5900000000000034,MA,Nordeste,0.5812067619895948,1,Alto
2611705,26,69.13,68.11,747.11,-1.019999999999996,PE,Nordeste,0.5811854213530954,1,Alto
2101731,21,67.24,72.29,757.54,5.050000000000011,MA,Nordeste,0.5811767434181896,1,Alto
1100189,11,72.95,81.06,761.85,8.11,RO,Norte,0.5808275946191398,1,Alto
4104253,41,66.39,57.97,742.37,-8.420000000000002,PR,Sul,0.580658598040219,1,Alto
2206357,22,50.78,33.33,723.89,-17.450000000000003,PI,Nordeste,0.5804110971771216,1,Alto
1706100,17,57.59,61.42,747.03,3.8299999999999983,TO,Norte,0.580367855397968,1,Alto
2705804,27,48.24,36.22,720.13,-12.020000000000003,AL,Nordeste,0.5803130082344644,1,Alto
2705002,27,52.74,42.45,731.75,-10.29,AL,Nordeste,0.5802950152025336,1,Alto
3522406,35,62.06,56.2,745.5,-5.859999999999999,SP,Sudeste,0.5801704221722668,1,Alto
3554409,35,71.27,74.29,765.31,3.0200000000000102,SP,Sudeste,0.579953034628711,1,Alto
3512209,35,62.48,55.54,747.66,-6.939999999999998,SP,Sudeste,0.5789270340823914,1,Alto
5104526,51,67.71,59.46,752.11,-8.249999999999993,MT,Centro-Oeste,0.5786444503867579,1,Alto
4128534,41,75.89,77.17,762.68,1.2800000000000011,PR,Sul,0.5780632802882311,1,Alto
1709500,17,55.89,54.37,746.43,-1.5200000000000031,TO,Norte,0.5780327709776798,1,Alto
2706406,27,58.15,55.26,742.03,-2.8900000000000006,AL,Nordeste,0.5778250968242983,1,Alto
4204558,42,66.25,56.53,739.83,-9.719999999999999,SC,Sul,0.5776947311344576,1,Alto
4126256,41,65.16,56.55,739.34,-8.61,PR,Sul,0.5776387389711332,1,Alto
2402006,24,49.31,44.58,738.02,-4.730000000000004,RN,Nordeste,0.5775957442726402,1,Alto
2607653,26,58.78,43.31,728.65,-15.469999999999999,PE,Nordeste,0.5775577734954184,1,Alto
4105607,41,69.62,63.42,750.41,-6.200000000000003,PR,Sul,0.5769993609382253,1,Alto
3300456,33,48.64,38.9,721.06,-9.740000000000002,RJ,Sudeste,0.5769457733270809,1,Alto
2605806,26,71.82,70.68,755.48,-1.1399999999999864,PE,Nordeste,0.5764337030448593,1,Alto
2502508,25,51.16,37.65,728.82,-13.509999999999998,PB,Nordeste,0.5764126468499119,1,Alto
3300951,33,60.9,66.11,745.15,5.210000000000001,RJ,Sudeste,0.5761449360121782,1,Alto
1600808,16,43.69,35.39,723.4,-8.299999999999997,AP,Norte,0.5760674460846048,1,Alto
4122172,41,72.96,73.84,754.81,0.8800000000000097,PR,Sul,0.5760491662877745,1,Alto
2709301,27,80.0,94.75,791.75,14.75,AL,Nordeste,0.5759622716299533,1,Alto
2210391,22,63.7,64.42,747.91,0.7199999999999989,PI,Nordeste,0.5758479498208364,1,Alto
3550902,35,68.38,65.55,761.9,-2.8299999999999983,SP,Sudeste,0.5756652313547118,1,Alto
3128501,31,80.0,72.73,756.77,-7.269999999999996,MG,Sudeste,0.5756082488490213,1,Alto
4110953,41,80.0,84.64,772.27,4.640000000000001,PR,Sul,0.575434901323247,1,Alto
3547304,35,64.41,60.69,751.21,-3.719999999999999,SP,Sudeste,0.5753648791992737,1,Alto
2700300,27,52.24,43.75,729.57,-8.490000000000002,AL,Nordeste,0.5752084097165557,1,Alto
2702553,27,48.49,36.15,721.69,-12.340000000000003,AL,Nordeste,0.5752068124171251,1,Alto
3545209,35,63.99,60.52,749.85,-3.469999999999999,SP,Sudeste,0.5750927606908948,1,Alto
2615003,26,66.27,59.64,743.83,-6.6299999999999955,PE,Nordeste,0.5750078232662217,1,Alto
3554003,35,60.53,53.92,742.29,-6.609999999999999,SP,Sudeste,0.574930389013075,1,Alto
3503109,35,62.64,56.61,747.92,-6.030000000000001,SP,Sudeste,0.5748490383896303,1,Alto
3537800,35,65.55,63.25,753.48,-2.299999999999997,SP,Sudeste,0.5748467527175458,1,Alto
3520301,35,64.63,61.67,751.34,-2.9599999999999937,SP,Sudeste,0.5747950608392277,1,Alto
1720259,17,58.13,59.09,751.4,0.9600000000000009,TO,Norte,0.5746635315525341,1,Alto
3528601,35,67.96,65.64,760.51,-2.319999999999993,SP,Sudeste,0.5739984727988949,1,Alto
4111258,41,64.13,52.37,739.19,-11.759999999999998,PR,Sul,0.573831543071032,1,Alto
5100300,51,75.72,75.59,769.6,-0.12999999999999545,MT,Centro-Oeste,0.5737271427964943,1,Alto
3525409,35,56.43,49.55,730.87,-6.880000000000003,SP,Sudeste,0.5737243747359128,1,Alto
2708303,27,79.45,95.31,789.62,15.86,AL,Nordeste,0.5736019115548066,1,Alto
2102804,21,55.96,50.96,733.59,-5.0,MA,Nordeste,0.5735696552354157,1,Alto
2203420,22,80.0,82.22,793.84,2.219999999999999,PI,Nordeste,0.5734539261291973,1,Alto
2102101,21,59.99,58.08,742.86,-1.9100000000000037,MA,Nordeste,0.5734173625365646,1,Alto
2112704,21,80.0,96.58,786.47,16.58,MA,Nordeste,0.5732028531515369,1,Alto
5000203,50,73.26,77.03,762.45,3.769999999999996,MS,Centro-Oeste,0.5732022681311562,1,Alto
1507474,15,44.66,40.76,726.63,-3.8999999999999986,PA,Norte,0.5730104153341746,1,Alto
2210300,22,80.0,87.93,789.65,7.930000000000007,PI,Nordeste,0.5727669963099088,1,Alto
2112100,21,54.08,44.63,731.62,-9.449999999999996,MA,Nordeste,0.5727564849235466,1,Alto
2609154,26,64.43,52.89,742.5,-11.540000000000006,PE,Nordeste,0.5726579888771489,1,Alto
2611309,26,57.66,40.45,727.33,-17.209999999999994,PE,Nordeste,0.5725376594904078,1,Alto
2607901,26,64.67,54.98,741.82,-9.690000000000005,PE,Nordeste,0.5725296227633094,1,Alto
1507003,15,41.06,31.66,720.5,-9.400000000000002,PA,Norte,0.5722833462502466,1,Alto
4111605,41,79.16,86.72,768.07,7.560000000000002,PR,Sul,0.572089466741369,1,Alto
2704708,27,53.1,46.23,731.2,-6.8700000000000045,AL,Nordeste,0.5720339369388107,1,Alto
2202208,22,61.3,54.48,747.14,-6.82,PI,Nordeste,0.5718043450853083,1,Alto
4114500,41,71.6,71.98,751.85,0.38000000000000966,PR,Sul,0.5712273645776658,1,Alto
2801207,28,38.24,26.66,715.37,-11.580000000000002,SE,Nordeste,0.5709032594216965,1,Alto
4116802,41,79.64,88.03,769.04,8.39,PR,Sul,0.5702747983757154,1,Alto
3530201,35,80.0,87.52,788.15,7.519999999999996,SP,Sudeste,0.5701455971313113,1,Alto
3539509,35,68.42,67.24,761.44,-1.1800000000000068,SP,Sudeste,0.5700677039801221,1,Alto
3519907,35,60.98,53.84,744.59,-7.1399999999999935,SP,Sudeste,0.5697301608863199,1,Alto
1200401,12,60.34,55.64,743.22,-4.700000000000003,AC,Norte,0.5696258179498002,1,Alto
3510906,35,71.28,75.0,766.04,3.719999999999999,SP,Sudeste,0.5695671110904995,1,Alto
3548807,35,67.13,66.12,757.71,-1.009999999999991,SP,Sudeste,0.5692294749728604,1,Alto
2600401,26,67.26,55.57,751.14,-11.690000000000005,PE,Nordeste,0.5691932548270819,1,Alto
3553807,35,61.5,56.67,744.43,-4.829999999999998,SP,Sudeste,0.5690855466472718,1,Alto
2208106,22,66.84,61.41,762.33,-5.430000000000007,PI,Nordeste,0.5689670578637867,1,Alto
2201200,22,63.62,60.13,751.64,-3.489999999999995,PI,Nordeste,0.568965133046284,1,Alto
4125704,41,75.54,77.84,762.01,2.299999999999997,PR,Sul,0.5687524266351692,1,Alto
2508554,25,80.0,94.6,791.47,14.599999999999994,PB,Nordeste,0.5685600240145627,1,Alto
3538808,35,69.62,71.36,762.88,1.7399999999999949,SP,Sudeste,0.5685286743665475,1,Alto
4119301,41,67.75,61.33,746.29,-6.420000000000002,PR,Sul,0.5678200595726279,1,Alto
